6.924148	7.415446
8.374952	8.222948
8.892183	8.498439
7.753143	6.711971
9.410236	9.299791
8.783942	8.207949
8.185819	5.718927
9.134574	9.220068
8.443278	6.465767
7.602596	6.003007
9.381611	8.849680
8.608544	9.418047
7.906534	7.806041
8.073998	8.098002
9.479301	11.662563
8.031405	8.079228
9.543744	8.727727
8.615818	8.155972
9.828182	8.948207
7.072345	6.300218
8.639283	7.444912
8.304864	8.754289
8.383895	7.408979
9.221690	9.573640
11.219946	11.656330
9.275172	9.451563
7.989633	8.372669
8.969143	7.768285
9.485508	8.361465
10.339291	11.416954
7.234147	7.763768
7.946154	6.978870
9.619830	9.538134
9.805604	9.231697
9.570531	9.544250
8.397381	7.862246
10.278477	10.856759
10.244012	10.135220
8.329175	9.043914
7.774803	7.529851
11.046584	12.534329
9.485440	8.475196
9.757354	10.256671
10.006966	9.466030
8.670591	10.448341
9.281402	9.461731
9.897446	9.996895
9.442476	9.239051
9.763431	9.527507
9.894866	9.688751
11.371521	12.103096
9.153763	10.259469
7.972592	5.958719
10.253257	8.697648
10.031852	11.243154
9.323090	7.285165
8.509400	7.061779
7.605758	6.970475
6.745346	7.342054
8.047968	8.397324
9.199277	8.135075
8.161437	7.544382
10.154442	9.887508
8.125301	7.538840
8.345377	10.449467
9.417273	9.360869
10.536144	10.728433
10.436644	9.897451
8.955226	7.984663
8.298345	7.870523
8.872431	9.411832
9.481015	8.153901
9.135338	9.145787
9.121089	9.822416
10.764505	11.114861
9.016716	9.161193
9.648681	8.830043
9.775155	9.649037
8.968639	7.999770
8.680471	9.727578
9.770783	10.769159
7.485715	8.142833
8.959074	7.805833
9.585505	11.563417
10.246285	11.598666
8.242805	8.526096
8.818291	9.153271
7.821716	8.063692
9.088025	8.357946
8.550392	10.266793
8.980662	8.286713
7.154573	7.738221
9.029440	11.715328
9.202824	11.408568
9.724860	11.628962
9.983015	7.105047
10.549138	9.488543
9.686528	8.217340
10.345115	11.001001
8.601447	7.511286
8.713320	8.618236
8.373785	7.138392
8.938421	8.841446
9.608991	8.814266
8.584457	8.133562
9.773772	11.140220
10.402885	9.691890
10.407343	9.369213
8.901867	10.871290
8.489939	9.645461
8.763703	9.538141
8.695139	7.783837
8.916494	6.477669
9.190353	9.280223
10.115292	9.198875
9.932521	9.576362
8.191738	7.713610
7.183784	5.492630
8.833677	9.431422
8.798470	8.471404
10.194360	11.148482
9.618080	10.102794
8.038172	7.626840
8.460878	9.011544
8.507413	8.590129
9.811364	9.780931
9.084242	9.010019
7.934105	7.276793
9.053320	7.583161
8.805632	8.698048
7.709416	5.411459
8.485855	7.756466
8.915130	7.554174
8.148992	7.847875
8.083924	6.222905
9.025975	9.271040
7.818946	6.635293
8.524173	9.582154
10.675229	10.836211
8.712303	9.141195
8.699037	10.081332
9.442058	9.037068
8.465741	7.368438
8.502324	10.026995
9.507428	10.805522
9.327679	8.903903
8.146408	7.033923
8.767640	10.160461
9.637696	11.314407
8.191170	7.382150
10.038954	10.021490
8.418833	8.209192
8.823547	7.600807
9.883726	9.256192
8.114554	8.128390
7.500711	8.438607
7.762993	6.542642
10.930136	11.819461
8.796732	8.720848
9.352806	8.977563
8.049453	7.613392
8.754374	8.121501
8.536678	9.968175
9.599328	11.796042
8.144779	7.159867
9.774558	10.466379
9.385127	8.974653
9.144314	7.501124
7.261517	7.062451
8.688783	7.767238
9.019622	9.060100
9.088711	8.623759
10.439387	10.470389
10.550471	9.446419
9.128073	9.595288
8.153878	7.310400
9.025027	7.413382
10.646279	10.390031
8.317361	9.384754
9.386858	10.206966
8.541261	8.860390
8.483853	9.551909
8.920925	10.574646
9.076802	8.514076
8.994572	9.591543
8.546621	8.436854
6.566268	5.971038
9.482405	6.557762
9.735514	10.959229
10.675825	10.578002
8.209692	6.273049
9.587839	8.356104
9.439245	10.031996
9.911721	10.185460
7.698043	6.029434
8.339197	8.134614
9.100762	8.527852
10.360899	10.443656
7.615193	8.262438
9.538291	8.926301
10.084742	9.109137
10.603780	11.250497
8.497412	7.015659
9.144944	10.688985
9.869374	8.640124
8.690446	7.733919
8.390901	8.829339
9.656491	10.161794
8.182356	8.220035
10.247473	11.665440
7.730170	8.221663
9.729381	8.316108
8.035093	9.176688
9.039651	9.203916
7.141615	7.400154
7.567419	5.665777
8.435952	7.682496
7.088481	7.992992
9.627139	8.558968
10.749025	9.525973
8.137859	6.990064
8.443404	6.410804
9.290300	7.508675
8.754494	9.977302
9.019287	9.898141
8.588994	8.111243
7.033547	6.483161
9.303099	10.087264
8.062565	8.385840
9.623980	7.970660
7.773570	8.120693
9.450009	10.890789
9.298086	9.045499
8.270561	8.431995
8.488369	9.201252
10.637336	10.981838
8.892850	7.918673
9.021840	8.581332
9.245584	9.290557
10.686817	10.998428
10.371735	10.672474
7.717744	7.886835
8.132887	8.103699
9.132300	7.424671
9.082042	8.636499
9.558621	10.625183
9.144765	7.844233
9.493625	8.319798
7.536393	7.976460
7.674239	8.838600
7.973563	7.819079
9.528507	9.740035
9.216514	10.676152
8.748437	9.175138
9.509839	8.607583
7.511334	6.826567
8.456392	7.924589
9.932049	9.838190
8.667039	7.949211
9.014610	8.273426
8.368073	9.483598
10.333628	10.245722
7.506102	6.847115
10.636082	10.000350
9.370741	9.740954
12.560908	11.741003
10.604252	9.702322
8.685160	8.840478
7.669248	7.478599
10.014611	10.107600
7.774005	6.990816
8.006471	10.634635
10.222442	9.760013
8.567808	9.763739
7.675123	6.635283
9.628994	9.904872
8.745010	8.364072
8.629784	7.852339
10.969638	9.465665
8.012467	8.273323
8.490095	7.836658
7.711667	6.913061
6.567842	5.571153
9.975514	10.966693
7.073631	6.912840
7.245522	7.248753
9.195098	9.072926
8.273455	5.989245
7.935825	6.780339
9.322887	8.333129
9.919724	10.575075
9.281464	9.956631
8.242884	7.345521
9.680646	8.877658
9.428364	9.262945
10.328670	10.053219
8.474922	8.463311
9.936601	10.903476
9.265004	7.781427
10.983863	11.468187
8.765303	8.123757
8.820780	7.458483
9.926858	10.099884
8.349523	8.717185
8.178066	7.598463
11.287544	11.237933
7.290160	7.970353
9.993992	10.854751
7.876548	7.970600
8.662740	8.933965
9.061984	10.833012
10.375258	10.014217
8.028301	9.182954
8.126123	8.077559
8.503008	10.075996
8.503786	8.230438
6.871314	6.435635
8.435696	9.565019
10.018309	12.300914
9.891973	10.651832
9.700466	9.451310
7.636039	6.726835
9.687641	8.568483
7.393953	6.934826
8.652447	7.893346
8.141919	6.550986
10.297016	10.717550
10.600200	11.029074
9.494439	8.806627
6.991608	8.942240
8.335647	7.416362
7.102177	7.407153
8.940466	7.812199
9.056182	9.375938
9.771600	10.479075
8.966945	8.444962
10.020955	9.961315
8.515684	7.518146
7.422855	6.413460
7.045173	5.525170
9.352096	8.974496
7.883359	5.304336
9.268939	10.161700
8.300476	8.583578
8.912925	10.137671
9.369251	9.788549
8.698286	8.184317
7.992959	8.276821
8.459949	8.620084
10.576129	10.459413
9.551990	9.478801
8.353082	9.730969
9.253508	7.473768
8.858760	6.662936
10.329320	9.481643
9.768456	8.260388
9.551702	10.106264
9.634700	9.965397
9.488868	9.814635
8.502917	7.621140
8.393528	9.626206
7.260854	7.433307
9.020544	11.131570
7.985638	9.480803
9.155990	9.018077
9.746309	8.766449
7.512177	8.601977
8.421068	8.743683
10.280156	10.691222
7.360253	6.876259
8.098332	8.902339
9.609137	9.874154
8.610691	10.914890
8.365182	8.513916
9.393662	8.440702
9.939442	11.870224
7.551668	7.049134
9.010199	8.045942
9.798277	12.110999
8.739009	10.196661
8.632428	9.020027
9.380719	10.710801
9.071253	9.998409
8.439177	7.799286
9.295454	9.459415
8.517730	8.618519
8.811010	10.185849
8.881439	8.320616
9.648944	10.570822
9.150860	9.185728
9.726464	8.951710
10.320816	10.709704
10.557660	12.403026
10.373446	10.020672
9.276788	10.169987
9.513355	8.637823
7.805572	8.890569
9.866817	9.828323
9.772958	9.702372
8.447562	7.528988
8.813844	7.479861
7.505937	5.767671
8.699565	10.388421
7.339661	7.718673
9.620751	10.601708
9.120327	9.797958
8.572549	10.595842
8.665622	9.426412
9.563080	11.253012
8.759431	7.616170
10.018404	9.289331
8.537940	7.580425
9.069685	8.224242
8.378556	7.224423
8.655869	8.510825
9.747277	10.025665
9.199405	7.845615
9.389257	7.578661
9.399077	10.308255
8.877642	11.182100
8.710271	8.366887
7.175836	6.485926
9.536051	9.140431
7.711002	7.441502
6.686297	6.427055
9.972344	9.116208
9.016527	9.049692
8.062249	7.134278
9.811958	10.337956
8.973443	9.223372
8.250683	9.302308
8.298386	8.790310
8.769120	8.744332
10.084016	8.861391
9.244149	7.801288
6.576607	5.891983
8.494421	7.986299
8.593740	7.405375
8.870961	9.021901
9.331247	8.631686
8.609391	7.646731
10.336165	11.133345
9.463877	8.873324
7.913576	8.255484
7.569332	7.880277
9.215771	10.102801
9.562285	12.356375
8.865599	8.528658
8.880689	9.251275
9.733959	8.583851
10.305459	12.144482
11.011991	11.662675
10.038225	10.533122
7.637769	9.252894
10.155134	9.183381
8.828115	8.603449
9.031639	10.104525
8.118058	9.726136
8.448156	7.644905
7.595000	6.172073
9.809977	11.048102
7.513063	5.857510
9.508606	9.751142
11.146712	9.282998
8.417977	5.591603
8.719389	7.909840
7.539761	7.161195
7.533108	7.748214
9.158781	7.373010
9.455424	11.352396
7.841197	8.442693
9.115161	8.245330
8.133231	8.372643
8.947040	9.226257
9.139634	9.576198
9.083752	8.913340
10.709746	9.269219
8.818386	9.081960
9.632936	9.904514
7.762151	7.456268
9.391952	8.799547
8.170009	8.434439
8.036842	5.840354
9.256880	9.404935
9.080484	7.893394
9.082093	8.267826
10.676580	12.912248
7.494342	7.068369
9.931791	10.309113
9.613771	11.447498
9.206581	8.382566
8.591165	7.001168
9.515605	9.341829
8.337697	8.069558
9.058070	11.119905
9.728492	8.039619
8.754319	8.086919
9.058852	10.156899
8.598928	9.438057
9.555706	10.083803
10.303727	8.152206
9.254162	8.842430
8.027041	8.332004
8.228279	8.734574
8.750833	9.722522
10.809663	11.152773
9.547756	10.771877
8.178359	8.477435
8.974923	9.028959
8.448686	8.252732
9.815959	6.781354
9.203122	9.242185
10.593002	11.376788
9.861224	9.906239
9.850947	10.692126
10.775002	11.063926
8.422746	6.518280
9.478351	8.814407
8.398502	8.894367
7.133192	6.746061
8.896704	8.861145
7.541551	6.844879
10.097726	9.297241
10.283072	9.361294
9.593670	8.516344
9.049321	8.731533
7.763062	9.051143
9.705257	8.653318
9.869792	10.613138
10.135824	9.254489
8.557858	8.089234
10.663058	11.374865
10.229492	9.896655
8.947153	7.841372
9.172566	9.531605
7.978691	6.077476
8.450866	8.060472
8.244224	8.199184
9.333528	8.964446
9.149748	7.830111
9.867176	10.767186
9.204219	8.120739
8.783411	7.829602
9.676627	9.666881
10.397505	10.189622
7.927276	6.897963
9.801437	8.831608
8.310784	7.029177
9.239253	9.910965
9.325595	9.284158
9.918180	7.564988
8.709303	10.212446
10.787772	9.424463
9.806069	9.435193
8.938134	8.606739
9.178221	9.411880
9.257902	7.502614
8.031655	9.066767
10.289882	9.590175
8.638269	6.550850
9.038962	10.861950
8.568194	9.583817
9.677078	8.434764
9.364137	9.357285
8.749035	9.778892
9.606381	10.112011
8.372531	6.192937
7.603824	8.947248
8.407039	7.447877
10.547092	12.276747
9.156385	9.870711
8.688212	9.931378
9.777687	9.312682
8.568523	10.050744
8.753966	9.924289
9.745722	10.313944
9.637519	10.831425
7.893897	7.602222
9.339914	8.382731
7.489664	8.115104
8.207905	10.048513
9.568860	10.424906
8.961882	10.228398
9.225910	9.932304
9.527106	10.394598
8.795349	8.124365
7.296515	7.109899
8.185776	8.085058
7.946237	8.878737
8.602174	8.446815
9.829815	9.257401
9.708732	8.970326
8.249873	7.137529
9.032155	7.711379
8.617065	8.501211
9.729496	8.956729
9.075549	9.546825
9.819712	8.010750
9.697543	9.861787
9.897985	10.458375
12.498851	11.226932
6.668752	7.602551
5.970548	5.845024
8.754805	8.742066
8.707271	7.303561
9.045402	10.036719
9.514955	11.063159
7.640331	9.016503
10.075178	9.860624
9.090573	10.721650
9.136303	10.122171
8.530721	7.330934
8.759032	8.899197
9.547986	10.408528
10.356594	10.121361
9.686616	9.727967
9.337530	10.642899
8.982822	9.351367
10.403319	10.620313
9.531726	10.220437
10.002641	10.511825
9.885951	10.034369
7.737852	7.021682
10.218200	10.126844
8.433097	9.950415
8.824302	9.920570
7.249978	6.950534
9.675375	7.797120
8.643368	8.799528
10.191073	9.254458
8.304449	9.077210
9.869448	9.495012
8.029369	7.945523
10.920438	12.143526
8.579276	9.360307
10.743842	12.685387
9.447547	10.530295
8.639469	10.761021
11.146261	10.765427
7.673763	9.179552
